,Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Country_AUS,Country_CA,Country_GER,Country_IND,Country_ME,Country_SA,Country_SP,Country_US,Response
0,1969.1483153163285,36582.42905651652,0.3419497995825841,0.17377860049568822,54.06790792672207,459.5878896167169,11.9032065860401,88.24094887509334,77.72453996476118,10.1994891303369,62.6394809706332,2.653773720870158,2.0951259225272665,3.8364847129170365,4.104002185746705,6.622654614305427,0.0,0.0,1.0,0.0,0.0,0.08010679902723258,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1971.5687465795513,47830.095315150735,0.2525750908814819,0.2705089037439082,53.04919635443582,288.302191931333,16.238525320391695,117.71800207942042,48.396875493825625,7.81749818346854,73.11211888304481,2.8424750720418097,2.327353748323606,2.402944220948477,6.072586623024403,5.812554549649214,1.0,0.0,0.0,0.0,0.0,0.01823596280140622,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2,1970.824291266657,41104.571211053975,0.4127958729125105,0.30845589352087577,52.75141879119301,418.2852635520588,17.15606714973073,145.11835958261605,57.28543501513529,17.06985701749059,57.552824884589484,2.6996234377425616,2.4036525746449904,3.157276129454809,4.282826338913137,5.947603750021,0.0,0.0,1.0,0.0,0.0,0.04579952531455615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,1966.8927027525576,60808.83945610849,0.3293356656260264,0.09160090927129227,7.580324531954979,310.61525840508386,41.327502170203196,125.28327009981588,94.31428394329956,-18.806609626922963,49.39918937072745,3.776247895774019,5.260518603461218,0.6558604459776034,6.803547080819642,5.524871544064989,1.0,0.0,0.0,0.0,0.0,0.061027269205702395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,1971.8447080470141,40994.918804711095,0.39515504649505484,0.35998792942655367,52.14718888415611,425.3105175248729,28.13484414369494,164.65423321355007,55.95586557476088,35.315969844299346,32.06915233420685,2.4654897402571385,4.381879087364973,2.6766016022189816,5.500592141432807,5.5506382510897145,0.0,1.0,0.0,0.0,0.0,0.049714650138088415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,1968.0123332555804,32191.23613033545,0.4757564605753667,0.3735469239320638,65.28902585753528,748.5404938306292,12.547765874105048,87.55484318277284,82.23893343829603,24.89019955134123,39.70068257068849,2.9467851953003734,3.650665791607966,1.4071997077008738,5.424771131886988,5.5814347353863605,0.0,1.0,0.0,0.0,0.0,0.1041255746633214,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,1964.221335853942,40904.12775789371,0.42967903997203993,0.12622788816444724,58.39626956280041,410.983888305847,10.401687424556155,176.10419289104448,71.01246374583238,5.602398343431293,51.778150102302796,2.9139157520360004,2.5904809365926367,1.0884267556100125,6.1559126780788676,5.378751933561842,0.0,1.0,0.0,0.0,0.0,0.0310629221158311,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,1976.2693364154597,32797.97107203845,0.38777887927604554,0.6984155385711105,69.23579577062699,501.28681842166606,13.322012387724179,39.05748891907179,48.7009251244914,16.89088531586858,58.01991209606306,3.497839117949747,3.746538927395448,2.6936867555524944,4.929718727751413,5.482455915509754,0.0,1.0,0.0,0.0,0.0,0.058388674037165605,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1969.4657186616776,48240.0490697161,0.22865490572855862,0.19220778614775658,31.760108615840203,279.6706242280929,20.537712175364298,19.463194694106136,58.10862720902161,2.347028859590676,87.2747663379995,3.1845273883594047,2.3864331716025067,3.2086352275353756,5.674691305363454,5.516151925153857,0.0,0.0,1.0,0.0,0.0,0.05637984442695261,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9,1972.934146875511,37956.30321043171,0.4959307708385936,0.2728824132409883,55.125050863152616,519.926240981409,5.3613720536989184,86.02452651851114,63.85544864835823,-0.1663500081270577,84.35301346914167,3.03605424255789,1.1508466605483978,3.0320742869387813,3.046685725175545,6.187702481930428,0.0,0.0,1.0,0.0,0.0,0.06828120964766672,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1970.7955592717265,47583.880040428456,0.2917756535088839,0.004519031983596378,43.93718531634829,293.14497315790186,17.231065425554508,110.2279179302287,60.45793003768168,5.231911555708244,60.60604184884169,2.7631090572574326,3.3428022529810795,1.3375722581398617,7.217642038807769,5.50137857788305,1.0,0.0,0.0,0.0,0.0,0.044582291585017864,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,1958.227086902022,53182.74921498273,0.6115622783227423,0.22231730143268985,36.38759970589337,525.9495725369073,25.673645911211956,15.19809567746259,73.87324242321185,-18.592545483781386,49.42926788224223,3.445150390383615,5.387634958965355,-0.4257269013677205,8.853743381363142,5.420769849046113,0.0,1.0,0.0,0.0,0.0,0.03864966171589428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12,1969.9927874638283,30650.66961317016,0.4660644906051925,0.31981413187132324,54.55180878727033,649.60326258372,14.743055548338443,90.10553452323347,65.67202372910663,1.4809839535023457,65.85606096119255,3.963288465138504,3.6341866936550646,1.740081148657962,5.085780021854298,5.000295973334822,0.0,1.0,0.0,0.0,0.0,0.08809174842953449,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,1970.2177881381244,45122.700159523614,0.42048748618623794,0.4694361295863043,47.29351623546239,439.72594320855035,17.498158848140633,68.0544329458192,54.615203494831064,16.98368976468571,73.85655026460356,2.8977390489774764,3.333706065477978,2.331122961629456,5.137637242325532,5.288684795865241,0.0,0.0,1.0,0.0,0.0,0.05455007773495622,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14,1975.6162873925757,30744.865242102675,0.5009657050614398,0.4712164849986398,62.76750558270108,478.1249298424301,20.630925187725033,54.200976286037005,57.40674981621234,26.53433482038897,36.211259119599596,2.411981491678211,4.538852566639291,4.076631339594076,5.8278429765331135,5.111477592080039,1.0,0.0,0.0,0.0,0.0,0.07031985795543187,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15,1962.230195310195,41073.56346033936,0.43995359259821515,0.07221270006965019,49.99715964652039,312.6897830040264,25.187322267912204,170.84846816742277,53.71074337380876,11.089131514672957,38.099407076514076,3.1662553686790256,3.7408994514949137,1.2417871457889351,7.029409065433688,4.820014746562479,0.0,1.0,0.0,0.0,0.0,0.0040931633753624515,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
16,1966.6470366936824,47050.99612145679,0.36418790269200896,0.06202216778854941,40.517206932373696,205.48543492298973,33.197529510963385,202.6733006293114,40.7392003849038,-9.460595736018874,34.83246272879312,3.5552143405431336,4.128185967928176,0.9038531007492181,7.99050219822184,4.759762678022237,1.0,0.0,0.0,0.0,0.0,-0.013186461675817019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17,1972.6116317859091,25918.288566920437,0.20954162229561218,0.21370177824275827,47.1337352818746,356.6142429456143,50.14332555670261,162.32293907604057,88.48260987068991,39.54603123933404,-4.055909203818771,2.9930369851062197,6.746923544927825,3.8591849455685585,5.172953989524755,6.801950750356386,1.0,0.0,0.0,0.0,0.0,0.06924581246988641,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18,1964.8650806258731,46832.59977514636,0.5129042781575276,0.45270502710775495,53.98653493010843,355.2042953445759,25.357325744224426,154.81606006834568,49.686053521652795,22.143429652947074,38.317761264789745,2.4680284078584687,3.8054889913424326,1.9515234770344616,6.296234370947049,5.328689419380758,0.0,1.0,0.0,0.0,0.0,0.0015765495910007006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19,1964.0845542928305,22769.818056814765,0.3820107994113229,-0.02059478411680804,35.28636226845902,232.23424040334734,34.56506807850363,83.35997170595644,98.17709835705281,5.667577892023804,40.17267035311054,2.766613107315374,3.6084844436234005,4.572850385738848,4.39347893911181,7.447396851802142,0.0,0.0,1.0,0.0,0.0,0.05921948278231607,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20,1969.144626867032,51440.092172620665,0.20614636262762143,0.32414102187316485,34.856852096992554,478.6343408814289,43.11206751533916,184.14901858633885,68.24826936597827,-17.897040871664878,53.49315334356063,4.5354148697630485,4.815898610519055,0.5010813925013604,6.307934462413641,5.064026246185596,1.0,0.0,0.0,0.0,0.0,0.04166042076314057,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21,1962.6380928515023,36910.05721345103,0.7604229465856663,-0.00040086597236599353,42.099475082906594,305.19473763103844,10.747312094026771,91.65318876545221,98.67723210234671,-4.86086084089165,47.32275630308983,1.720364756204353,3.3518268195549035,4.0602753887567005,5.955670471928564,6.944884801169253,1.0,0.0,0.0,0.0,0.0,0.05854942638620218,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
22,1969.7020333798416,43153.746324853775,0.3474371010118529,0.21485236573153105,44.3406591547888,330.3255306278628,12.47291669189069,10.918967728646521,66.0260859786192,0.09150348773265193,87.39555403776507,3.0336212121662083,1.748114404498796,3.506178515154217,4.9853619235021345,5.929756052488268,0.0,0.0,1.0,0.0,0.0,0.05726975987308968,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
23,1969.56886762389,46230.497367248216,0.30990042099526344,0.12121272001996503,43.11325564094433,263.8293615964041,30.52728383589092,156.10662215147852,56.147822670132314,16.93068509868624,43.48098123125576,3.046224704677582,4.678141536939254,1.9521189158788728,7.007536796801829,5.258451813622102,1.0,0.0,0.0,0.0,0.0,0.018104080132193244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24,1969.422727141117,45211.12546701772,0.4707224369699129,0.2990607673220156,44.79378476564393,345.8546448994343,25.079250663833133,169.4385712593192,70.06012396949279,1.0064209618545341,49.176020817901886,3.1959087557951,3.5045958258619323,2.5128309669610083,5.756488035884591,5.934448654560344,1.0,0.0,0.0,0.0,0.0,0.023545323138452708,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25,1958.380593574687,38304.146768554514,0.575797502955132,0.038834924863477394,35.47944308541875,334.96597995599967,38.602433524805704,30.86143830249341,85.7655283056308,2.6615822033953513,15.228355534523413,3.1725327936106873,6.074241663053326,1.5684276345512196,8.070703064570656,6.3777738781702915,0.0,1.0,0.0,0.0,0.0,0.03477764671718972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
26,1970.4372713857351,50693.92189322111,0.26020855917418295,0.3088130177270829,39.30080036176675,294.60357746629836,21.091512681263442,91.91117192898429,49.21324936227076,12.198138794697718,72.55518407132345,2.9367673614074072,2.8627545729894006,2.889480249619322,5.764421497033945,5.299031963360477,0.0,0.0,1.0,0.0,0.0,0.04126961246867515,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27,1972.5667570428793,37520.75708277194,0.28064156761267456,0.36703557008372645,60.278436315462066,546.6205612752746,34.24941023746589,133.02888276033647,72.09260002248301,27.290069695721886,44.558955521364304,2.7797284139237775,5.4244303474601345,2.0947182811917244,6.029051627072142,6.00485402964991,1.0,0.0,0.0,0.0,0.0,0.057092888207992985,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,1966.7095263906488,45801.32753284595,0.41642840725375396,0.2101800108509007,31.623907915147793,332.23653017754975,21.464536870326437,44.30710069397617,65.95939073749877,13.652625013111376,41.65845998559874,2.606151299988055,4.294475553555486,3.2979686326232365,6.824228813474397,5.62696960054477,0.0,0.0,1.0,0.0,0.0,0.08285544355569359,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,1972.6840997513693,25008.825677238467,0.3896800880188285,0.005010592412876047,65.24822150124243,600.3275530641786,-8.293577522314564,97.76607817681835,93.90459112536303,-3.7155552395347087,75.31663189423205,2.9050804414720357,-0.4101658000321793,2.724817043052999,2.7550481273220857,6.7032879012942805,0.0,0.0,1.0,0.0,0.0,0.11409121544436797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1970.0231647957828,43724.30705124083,0.4018481087028405,0.5460778920588111,53.44392330279345,389.07440133988143,20.53881749589946,154.2152892581734,46.39085282886815,25.299840564935714,34.66286934226986,2.7812148162900225,3.799369257964261,3.017586303445613,5.366497555351396,5.355040280315608,0.0,1.0,0.0,0.0,0.0,0.04327799990083858,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
31,1968.8746567094856,47735.22756899096,0.37214094387464147,0.3949887437766036,50.012824510485906,413.77310750738627,22.762118415165883,178.00884929230085,56.060558306521415,13.269208406476269,54.46439150791406,3.202875339357602,3.7059470201764797,2.0394976310251627,5.846341171563866,5.213638014079827,0.0,1.0,0.0,0.0,0.0,0.02659872841444008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32,1970.6396056039919,40923.29801421996,0.34397254621170464,0.04568693983048383,25.883207531172552,341.23825451567234,2.9901265441570466,-102.53136949800623,61.136011770069885,2.313111647076404,99.44423940012243,2.8159389175079754,1.5535101504696405,3.035988831014151,5.932634661689339,5.49549231350201,0.0,0.0,1.0,0.0,0.0,0.10729861805807928,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,1965.4430495747433,34635.90963784221,0.48512918054358156,0.23659986817067064,56.8713806884784,477.06073354145315,23.75075585849309,48.262908047005325,45.0759343227511,11.32556318014507,29.270483947785323,3.261083198370953,4.65081048575513,1.0667051879654066,7.822318113545698,5.035453943242322,0.0,1.0,0.0,0.0,0.0,0.04643707312844401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34,1968.016119659492,47489.93572463949,0.3802716726643575,0.347090529944516,58.82981724645484,312.95991800139166,13.674975429734413,198.85563662760416,48.27499297540099,14.393418006537718,49.34875047030518,2.682445723380482,2.9226804953770205,1.9911290965437307,6.532178562537815,5.484092129465862,1.0,0.0,0.0,0.0,0.0,0.00506189667999107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35,1968.4009420487996,51223.26378566106,0.27054809313024164,0.11051908978691544,32.06144775803993,273.28907889739673,31.932462369266,161.6052797210234,81.73035357061254,12.97839979995865,56.194296516337026,3.3978604683888056,4.552647079394866,1.712405202505154,5.813551675661719,5.6090532743443005,1.0,0.0,0.0,0.0,0.0,0.03362919523492525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36,1960.633965442193,39062.09967702259,0.6568199977749272,0.21598630579205513,57.96543841981858,280.7658772904418,20.25581047029945,67.83381613452434,37.74266414862391,8.102059720908873,37.32792300116715,2.8475409571744645,4.101175466109052,0.755832523374776,8.148970941067386,4.853911381116745,0.0,1.0,0.0,0.0,0.0,-0.023788528264174665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37,1966.688312654037,51020.806506848035,0.1290020413665801,-0.16599205209676493,33.608435730510884,268.54616117958295,38.72333839470106,233.13615480748652,58.052834430832775,-28.53126247276556,52.6968190925716,4.728476616700394,4.357706713922081,-0.3294239634538214,8.543059104308945,4.578516927472577,1.0,0.0,0.0,0.0,0.0,0.00041103086669712526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,1972.590643778317,38793.113883018865,0.2875199442365316,0.2665886939878893,51.92621778949553,616.6161134757807,30.268154047580964,123.18375408594162,100.28467124485745,-5.327512744515566,74.61593426770284,3.7971110762672,4.769629327799452,0.8698154150683739,5.759909702344941,5.847803944117609,1.0,0.0,0.0,0.0,0.0,0.07190906823089566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39,1970.5617904849112,39213.5736240061,0.49528428286871024,0.3408481548084704,55.699277393825284,564.9983951379488,9.53895850795654,252.52744115579412,68.07921778238546,11.794649876430258,40.58905752451244,2.662868168584993,2.2077357254072303,3.1640999181813934,3.9380877972269808,5.888781414871094,0.0,0.0,1.0,0.0,0.0,0.07085412943355711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,1972.1128712244265,49822.724470234694,0.24908044444840036,0.33629695322830483,46.26791012538613,417.75128751233296,25.129547955629643,194.48894611355436,61.05571636998616,10.64142794934045,63.34985841986391,3.7347150701697087,3.6137491578802026,1.982829818352216,5.5154877236540605,5.12186994206916,1.0,0.0,0.0,0.0,0.0,0.03389869990930481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,1973.4171989921483,29826.228448738,0.43055164535685964,0.2659988989961738,51.829751054190105,568.750247208919,10.920225457510766,161.4792499432915,82.13544481999222,23.755981465731512,39.899757409855454,2.947088162104747,2.796837616844521,3.3658722440214297,3.1333046518509833,5.9516107979405595,0.0,1.0,0.0,0.0,0.0,0.11582897653583962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
42,1973.463918274573,51469.78744102395,0.27280994330319874,0.3474458685501891,41.86002963890274,367.6211054602503,31.473772373208302,196.99734193172463,55.57586295615893,7.870132592645405,57.31156272158115,3.622856528417724,3.944712768924564,2.1434931223521247,5.5674760592153145,5.449425623988201,1.0,0.0,0.0,0.0,0.0,0.024330168130497,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43,1974.0553341043594,27044.769432212866,0.15873294315175612,-0.0057010378695057096,43.777527575094226,346.6099403837845,13.286936921161821,-106.56349078704696,54.80535371303166,2.785261842779061,118.91720635511817,3.5398394294924413,-0.16204769467581048,4.530902607652708,3.1861765766280166,5.414545515147692,0.0,0.0,1.0,0.0,0.0,0.08252374369692932,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,1965.4692792694768,51446.16839594022,0.642632969417821,0.04406594627860799,41.280812290929646,643.2794041766471,7.960956582654656,-85.37019231732984,75.58077714770644,-10.454323273654616,39.800266608763984,2.038197380144292,4.946979981047233,-6.022713273035052e-05,10.142502413244024,5.5549550791006155,0.0,1.0,0.0,0.0,0.0,0.12647643176719708,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45,1973.5596179084362,33873.83486556227,0.47875970623259845,0.1909556719857189,53.92242437862776,628.375206241479,-3.96826503389628,106.27582440082978,74.05050795511549,-10.961230194908211,87.15168495316703,2.989716005942201,0.2320255899928796,3.0453419855040895,3.204043954410301,6.168423144701703,0.0,0.0,1.0,0.0,0.0,0.10335074776257516,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46,1973.049687049195,27199.24665518187,0.25677809887582215,0.016361924333018696,40.258695930800805,354.96078783478674,10.40147812769775,-114.02100773881128,55.51199779005064,0.2330579712184253,114.90159175584898,3.445020124537785,0.06992409838676128,4.8673063494944575,3.2319507984361633,5.343670101231244,0.0,0.0,1.0,0.0,0.0,0.09249907597488766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
